"Name","City","State","Enrollment","Private","Region","Adm_Rate","ACT_median","ACT_Q1","ACT_Q3","Cost","Net_Tuition","Avg_Fac_Salary","PercentFemale","PercentWhite","PercentBlack","PercentHispanic","PercentAsian","FourYearComp_Males","FourYearComp_Females","Debt_median","Salary10yr_median"
"University of Pittsburgh-Bradford","Bradford","PA",1246,"Public","Mid East",0.4913,23,20,20,27122,9851,67311,0.529968119,0.905800018310547,0.0607000017166137,0.0189999997615814,0.0145000004768371,0.626083367726,0.695440956652,20500,53900
"University of Pittsburgh-Greensburg","Greensburg","PA",1506,"Public","Mid East",0.6403,24,21,21,27028,11728,64386,0.529968119,0.905800018310547,0.0607000017166137,0.0189999997615814,0.0145000004768371,0.626083367726,0.695440956652,20500,53900
"University of Pittsburgh-Johnstown","Johnstown","PA",2598,"Public","Mid East",0.6511,24,21,21,26967,12084,66411,0.529968119,0.905800018310547,0.0607000017166137,0.0189999997615814,0.0145000004768371,0.626083367726,0.695440956652,20500,53900
"University of Pittsburgh-Pittsburgh Campus","Pittsburgh","PA",19127,"Public","Mid East",0.5927,31,28,28,33155,18384,97704,0.529968119,0.905800018310547,0.0607000017166137,0.0189999997615814,0.0145000004768371,0.626083367726,0.695440956652,20500,53900
"University of Portland","Portland","OR",3757,"Private","Far West",0.7533,26,23,23,58463,22941,77958,0.6276041667,0.815599975585937,0.0273000001907348,0.0807999992370605,0.0621999979019165,0.80534351145,0.82800982801,20500,58800
"University of Providence","Great Falls","MT",876,"Private","Rocky Mountains",0.5636,NA,NA,NA,36439,10031,52155,0.5652173913,0.855999984741211,0.0164999997615814,0.0573000001907348,0.0142999994754791,0.434782608696,0.383647798742,15750,32500
"University of Puerto Rico-Aguadilla","Aguadilla","PR",3046,"Public","Outlying Territories",0.7436,NA,NA,NA,9569,662,62730,0.5503199535,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.223837209302,0.254736842105,5500,NA
"University of Puerto Rico-Arecibo","Arecibo","PR",3617,"Public","Outlying Territories",0.4995,NA,NA,NA,12175,391,59535,0.5957883924,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.268518518519,0.453097345133,4500,NA
"University of Puerto Rico-Bayamon","Bayamon","PR",4190,"Public","Outlying Territories",0.6988,NA,NA,NA,7569,613,50463,0.5019588639,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.074468085106,0.120543293718,4500,NA
"University of Puerto Rico-Carolina","Carolina","PR",3262,"Public","Outlying Territories",0.316,NA,NA,NA,11894,1829,56790,0.6201705971,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.213399503722,0.288035450517,4500,NA
"University of Puerto Rico-Cayey","Cayey","PR",3064,"Public","Outlying Territories",0.7231,NA,NA,NA,12029,568,63045,0.664516129,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.136029411765,0.139146567718,5000,NA
"University of Puerto Rico-Humacao","Humacao","PR",3249,"Public","Outlying Territories",0.4187,NA,NA,NA,13246,549,53208,0.6555676856,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.134099616858,0.212962962963,5000,NA
"University of Puerto Rico-Mayaguez","Mayaguez","PR",12060,"Public","Outlying Territories",0.6351,NA,NA,NA,14302,851,78453,0.4739855614,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.147186147186,0.182068965517,6000,NA
"University of Puerto Rico-Ponce","Ponce","PR",2828,"Public","Outlying Territories",0.3526,NA,NA,NA,11071,475,50688,0.565099946,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.141333333333,0.251091703057,4500,NA
"University of Puerto Rico-Rio Piedras","San Juan","PR",11503,"Public","Outlying Territories",0.4267,NA,NA,NA,11299,1133,64062,0.6184486373,0.821399993896484,0.0709000015258789,0.987200012207031,0.0020000000298023,0.169655172414,0.215447154472,5500,NA
"University of Puget Sound","Tacoma","WA",2363,"Private","Far West",0.8831,NA,NA,NA,63474,31613,94680,0.6393861893,0.806600036621093,0.0345000004768371,0.0794000005722046,0.0665999984741211,0.634831460674,0.772727272727,19500,52700
"University of Redlands","Redlands","CA",2945,"Private","Far West",0.7475,26,23,23,65220,18560,92178,0.592654424,0.690299987792968,0.0590999984741211,0.257600002288818,0.0659000015258789,0.551807228916,0.663157894737,25000,55000
"University of Rhode Island","Kingston","RI",13743,"Public","New England",0.6948,24,21,21,29018,13880,85392,0.5947167188,0.866399993896484,0.043600001335144,0.0709999990463257,0.0267000007629394,0.594298245614,0.650680876258,18500,52900
"University of Richmond","University of Richmond","VA",3215,"Private","South East",0.3017,32,30,30,64785,26089,114057,0.5490909091,0.815400009155273,0.121999998092651,0.0377999997138977,0.0311999988555908,0.795811518325,0.832653061224,19000,64500
"University of Rochester","Rochester","NY",6348,"Private","Mid East",0.2942,32,30,30,70108,22774,114858,0.5490993608,0.837300033569336,0.0715999984741211,0.0690000009536743,0.0405999994277954,0.780973451327,0.838649155722,19000,61200
"University of Saint Francis-Fort Wayne","Fort Wayne","IN",1774,"Private","Great Lakes",0.9342,21,18,18,37939,16278,59670,0.7222715173,0.913899993896484,0.0465000009536743,0.0320000004768371,0.0094999998807907,0.45625,0.562200956938,18180,40400
"University of Saint Joseph","West Hartford","CT",865,"Private","New England",0.7235,NA,NA,NA,48533,21573,77580,0.9681050657,0.805599975585937,0.101800003051757,0.0898999977111816,0.0221000003814697,NA,NA,24026,52800
"University of Saint Mary","Leavenworth","KS",732,"Private","Plains",0.6135,21,19,19,39819,14174,56304,0.5247524752,0.795699996948242,0.111700000762939,0.0939000034332275,0.0180999994277954,0.403846153846,0.597222222222,15500,38500
"University of San Diego","San Diego","CA",5760,"Private","Far West",0.5292,28,25,25,64732,29223,110556,0.5730088496,0.7325,0.043600001335144,0.18579999923706,0.0888000011444091,0.717948717949,0.796257796258,20500,60000
"University of San Francisco","San Francisco","CA",6661,"Private","Far West",0.6455,26,23,23,65185,28022,111411,0.6755368814,0.622799987792968,0.063600001335144,0.172999992370605,0.170200004577636,0.677184466019,0.703753351206,20000,62300
"University of Science and Arts of Oklahoma","Chickasha","OK",817,"Public","South West",0.5304,22,19,19,18014,2848,51183,0.7046979866,0.795,0.0563999986648559,0.0492999982833862,0.0093999999761581,NA,NA,9329,32000
"University of Scranton","Scranton","PA",3624,"Private","Mid East",0.7319,26,23,23,59656,21654,92628,0.5661129568,0.892099990844726,0.0444000005722045,0.0505999994277954,0.0297000002861022,0.742937853107,0.745867768595,25949,57500
"University of Sioux Falls","Sioux Falls","SD",1268,"Private","Plains",0.9125,23,20,20,39234,11334,56745,0.6408544726,0.938000030517578,0.0125999999046325,0.0249000000953674,0.0088999998569488,0.414772727273,0.528138528139,16500,40100
"University of South Alabama","Mobile","AL",10035,"Public","South East",0.7931,24,21,21,19835,9364,65151,0.6229367631,0.714300003051757,0.246800003051757,0.0170000004768371,0.0146000003814697,0.292662116041,0.386730424387,16750,37800
"University of South Carolina-Columbia","Columbia","SC",26300,"Public","South East",0.6306,28,25,25,26841,13541,96696,0.5560063937,0.713799972534179,0.244200000762939,0.0281999993324279,0.0157000005245208,0.615942028986,0.702415063447,19000,44900
"University of South Carolina-Upstate","Spartanburg","SC",5403,"Public","South East",0.5719,20,17,17,23484,6512,62028,0.6846673095,0.728000030517578,0.235599994659423,0.0272000002861022,0.0121000003814697,0.404929577465,0.51012536162,15000,36900
"University of South Carolina Aiken","Aiken","SC",3019,"Public","South East",0.5095,20,17,17,22106,6189,62280,0.6561004785,0.650299987792968,0.316900005340576,0.0240000009536743,0.0085000002384185,0.280821917808,0.37687366167,14000,37100
"University of South Carolina Beaufort","Bluffton","SC",2040,"Public","South East",0.6328,20,17,17,23493,6555,66159,0.7092476489,0.671900024414062,0.280599994659423,0.0534000015258789,0.0087999999523162,0.335106382979,0.335092348285,12000,36800
"University of South Dakota","Vermillion","SD",6228,"Public","Plains",0.858,23,20,20,21622,8338,71055,0.6341711957,0.924499969482422,0.0105999994277954,0.0234999990463256,0.0089999997615814,0.412942989214,0.484641638225,16879,42000
"University of South Florida-Main Campus","Tampa","FL",31321,"Public","South East",0.4263,28,25,25,20456,6658,91512,0.605735746,0.806900024414062,0.118199996948242,0.115100002288818,0.0208999991416931,0.546160483175,0.637690223056,15500,43500
"University of South Florida-Sarasota-Manatee","Sarasota","FL",1834,"Public","South East",0.3243,26,24,24,13043,5195,81747,0.605735746,NA,NA,NA,NA,0.546160483175,0.637690223056,15500,43500
"University of South Florida-St Petersburg","St. Petersburg","FL",4073,"Public","South East",0.3865,25,23,23,19849,4998,86166,0.605735746,NA,NA,NA,NA,0.546160483175,0.637690223056,15500,43500
"University of Southern California","Los Angeles","CA",19548,"Private","Far West",0.1296,32,30,30,72097,37039,132408,0.5540647198,0.643300018310547,0.0634000015258789,0.233700008392334,0.128500003814697,0.826797385621,0.886204208885,18500,74000
"University of Southern Indiana","Evansville","IN",7369,"Public","Great Lakes",0.9458,22,19,19,18952,5639,65727,0.6409277745,0.918600006103515,0.0557000017166137,0.0183000004291534,0.0063999998569488,0.343352601156,0.421722846442,13250,37000
"University of Southern Maine","Portland","ME",5281,"Public","New England",0.8543,22,19,19,19385,8097,79155,0.6078147612,0.957600021362304,0.0105999994277954,0.0125999999046325,0.0114999997615814,0.357836338419,0.442452830189,14084,38700
"University of Southern Mississippi","Hattiesburg","MS",11834,"Public","South East",0.9788,22,19,19,22281,6573,69399,0.6505441354,0.680999984741211,0.289799995422363,0.0183000004291534,0.0099000000953674,0.354118552733,0.430315789474,15000,36400
"University of St Francis","Joliet","IL",1590,"Private","Great Lakes",0.4678,23,20,20,40305,13217,70425,0.6448467967,0.820999984741211,0.103500003814697,0.0843000030517578,0.0217000007629394,0.557823129252,0.643533123028,20280,53100
"University of St Thomas","Saint Paul","MN",6344,"Private","Plains",0.8039,27,24,24,52824,19793,94941,0.4880410023,0.900699996948242,0.0335999989509582,0.03,0.0294000005722045,0.645896656535,0.690031152648,21460,56800
"University of St Thomas","Houston","TX",1909,"Private","South West",0.8224,24,22,22,43207,16842,68463,0.7171052632,0.660500030517578,0.137600002288818,0.266900005340576,0.0580000019073486,0.361904761905,0.559139784946,16750,49600
"University of the Cumberlands","Williamsburg","KY",2408,"Private","South East",0.733,23,20,20,35748,9038,46737,0.5649847095,0.917099990844726,0.05,0.025,0.0087000000476837,0.270700636943,0.45643153527,9734,35100
"University of the District of Columbia","Washington","DC",3656,"Public","Mid East",NA,NA,NA,NA,22928,9559,75852,0.6024464832,0.1775,0.733099975585937,0.0794000005722046,0.0213000011444091,0.190871369295,0.183050847458,12500,35200
"University of the Incarnate Word","San Antonio","TX",5312,"Private","South West",0.8794,20,17,17,41978,17636,74799,0.6407207207,0.724499969482422,0.0678999996185302,0.467299995422363,0.0190999996662139,0.391304347826,0.465158371041,23000,46500
"University of the Ozarks","Clarksville","AR",862,"Private","South East",0.5232,NA,NA,NA,35136,8782,60660,0.4859550562,0.858000030517578,0.0657000017166137,0.0728000020980835,0.0112999999523162,0.418181818182,0.535211267606,5500,33900
"University of the Pacific","Stockton","CA",3665,"Private","Far West",0.6348,26,22,22,60487,32936,95283,0.5901386749,0.640699996948242,0.0559000015258789,0.201000003814697,0.138000001907348,0.616,0.630071599045,18750,71700
"University of the Sciences","Philadelphia","PA",1225,"Private","Mid East",0.6327,26,23,23,58113,27115,72468,0.6235294118,0.812399978637695,0.0960000038146972,0.053600001335144,0.0509999990463256,0.71676300578,0.696498054475,26999,91600
"University of the Southwest","Hobbs","NM",416,"Private","South West",0.4478,NA,NA,NA,25896,11089,49383,0.4774011299,0.667099990844726,0.0440000009536743,0.379099998474121,0.0094999998807907,0.276315789474,0.21978021978,11000,36200
"University of the Virgin Islands","Charlotte Amalie","VI",1650,"Public","Outlying Territories",0.9778,NA,NA,NA,17349,8441,63900,0.6825208086,0.640899963378906,0.248400001525878,0.0856999969482422,0.0327999997138977,0.129411764706,0.185082872928,9321,32000
"University of Toledo","Toledo","OH",14893,"Public","Great Lakes",0.9365,23,20,20,23625,10533,80487,0.5252525253,0.830500030517578,0.127799997329711,0.0299000000953674,0.0116999995708465,0.347599164927,0.384768541563,13000,43800
"University of Tulsa","Tulsa","OK",3246,"Private","South West",0.4077,29,25,25,56906,19087,95076,0.4942084942,0.799100036621093,0.0707999992370605,0.0707999992370605,0.0199000000953674,0.565217391304,0.642458100559,16000,48500
"University of Utah","Salt Lake City","UT",23396,"Public","Rocky Mountains",0.6686,26,22,22,20422,12004,96543,0.5055296857,0.884000015258789,0.0124000000953674,0.0911999988555908,0.0232999992370605,0.488725065048,0.505192107996,13200,53000
"University of Valley Forge","Phoenixville","PA",571,"Private","Mid East",0.5893,NA,NA,NA,33761,11902,52920,0.5540540541,0.874100036621093,0.0730999994277954,0.0405999994277954,0.0188999998569488,0.335766423358,0.510638297872,19000,31100
"University of Vermont","Burlington","VT",10612,"Public","New England",0.6756,29,26,26,32825,24913,91845,0.6014972646,0.915299987792968,0.0298000001907348,0.0357999992370605,0.0228999996185302,0.672,0.704130643612,17352,47300
"University of Virginia-Main Campus","Charlottesville","VA",16405,"Public","South East",0.2643,32,30,30,32213,21371,128502,0.5454545455,0.757300033569336,0.151499996185302,0.0519999980926513,0.0465999984741211,0.863157894737,0.905982905983,15500,61200
"University of Washington-Bothell Campus","Bothell","WA",5363,"Public","Far West",0.7935,23,19,19,22125,3266,97659,0.5746355424,0.779899978637695,0.0446999979019165,0.066100001335144,0.0860000038146972,0.715261181291,0.761327561328,12750,57700
"University of Washington-Seattle Campus","Seattle","WA",30905,"Public","Far West",0.4869,30,27,27,25275,17912,117774,0.5746355424,0.779899978637695,0.0446999979019165,0.066100001335144,0.0860000038146972,0.715261181291,0.761327561328,12750,57700
"University of Washington-Tacoma Campus","Tacoma","WA",4530,"Public","Far West",0.8556,20,16,16,21570,3776,91269,0.5746355424,0.779899978637695,0.0446999979019165,0.066100001335144,0.0860000038146972,0.715261181291,0.761327561328,12750,57700
"University of West Alabama","Livingston","AL",2152,"Public","South East",0.3966,21,18,18,20692,7929,58149,0.5577586207,0.554900016784668,0.424799995422363,0.0171000003814697,0.0040000000596046,0.227272727273,0.2421875,14250,37400
"University of West Georgia","Carrollton","GA",10448,"Public","South East",0.5819,20,18,18,22518,6794,57879,0.6435541859,0.715100021362304,0.236000003814697,0.0394000005722045,0.0153999996185302,0.305443548387,0.430962343096,13802,38200
"University of Wisconsin-Eau Claire","Eau Claire","WI",10485,"Public","Great Lakes",0.7796,24,21,21,19581,7144,69003,0.644375324,0.944700012207031,0.0122000002861022,0.0172000002861022,0.0180999994277954,0.587544065805,0.63670694864,15063,46200
"University of Wisconsin-Green Bay","Green Bay","WI",6576,"Public","Great Lakes",0.7858,22,19,19,18408,5170,59949,0.6803966438,0.932900009155273,0.0120000004768371,0.0232999992370605,0.015,0.441117764471,0.497674418605,13000,40800
"University of Wisconsin-La Crosse","La Crosse","WI",9517,"Public","Great Lakes",0.7065,25,23,23,17213,7092,64440,0.5774361949,0.944700012207031,0.0147000002861022,0.021800000667572,0.015900000333786,0.623261694058,0.651223776224,17500,48000
"University of Wisconsin-Madison","Madison","WI",30360,"Public","Great Lakes",0.5173,30,27,27,25497,13471,111150,0.5311327832,0.894599990844726,0.0434999990463256,0.0379999995231628,0.0271000003814697,0.755591925805,0.804788213628,18750,56200
"University of Wisconsin-Milwaukee","Milwaukee","WI",21027,"Public","Great Lakes",0.7403,22,19,19,22226,8435,76860,0.56415828,0.845299987792968,0.0963000011444091,0.0432000017166137,0.0195000004768371,0.384454659423,0.392526690391,16534,44200
